Time to Live,Time since previous frame mean,Time since previous frame std,Time since previous frame median,Data length mean,Data length std,Data length median,Inbound Count,Outbound Count,Total Count,label
58.51603498542274,0.0014348892128279885,0.00337709044802224,2e-06,863.1457725947522,326.0651493370516,972.0,171,172,343,1
58.27894736842105,0.01448194210526316,0.25740611495387666,2e-06,871.7526315789473,321.1717857410846,988.0,215,164,379,1
58.28,0.001453523076923077,0.0034810143393103577,2e-06,822.0307692307692,320.21521356885853,925.0,169,156,325,1
58.151057401812686,0.0015238640483383687,0.0037350364238547575,2e-06,832.3141993957704,332.6934494134423,938.0,176,155,331,1
58.414330218068535,0.0015347538940809968,0.003449873305444362,3e-06,826.6230529595016,331.5022689845431,926.0,163,158,321,1
57.66573033707865,0.0014069129213483147,0.0030435046025323164,2e-06,855.4185393258427,329.948825044556,947.0,205,151,356,1
58.74309392265194,0.0013298839779005524,0.00352971710947608,2e-06,841.6187845303867,323.2993321216719,943.0,173,189,362,1
58.7163323782235,0.015823272206303723,0.2685395741665449,3e-06,843.5329512893983,331.785559775377,953.0,185,163,348,1
58.452991452991455,0.0013929202279202278,0.0035137559577695624,2e-06,863.0911680911681,323.8989131663551,954.0,177,174,351,1
58.45217391304348,0.0014377420289855072,0.0036150949173909502,2e-06,875.1478260869566,336.25335418431473,977.0,174,171,345,1
58.36056338028169,0.001382312676056338,0.0033547344520491362,2e-06,873.7971830985915,329.3535844770204,989.0,182,173,355,1
59.453453453453456,0.01657167267267267,0.2748628207269909,2e-06,828.9009009009009,319.9344893867897,927.0,155,177,332,1
58.77101449275362,0.0013828318840579709,0.003486350562538237,2e-06,839.2637681159421,319.30320665829777,929.0,164,181,345,1
58.517133956386296,0.0015666230529595014,0.003616808673311585,3e-06,816.981308411215,327.38501744816097,904.0,160,161,321,1
58.28,0.00127004,0.0034854378991258914,2e-06,893.4506666666666,325.1205240830477,1009.0,195,180,375,1
58.645161290322584,0.0014487536656891495,0.0036633410912588573,2e-06,863.0733137829912,333.95349785101473,967.0,166,175,341,1
58.680597014925375,0.0014156746268656716,0.003516396414103612,2e-06,852.5910447761194,323.48945587650377,946.0,162,173,335,1
59.05759162303665,0.014462641361256544,0.256675220310315,2e-06,873.4738219895288,321.7276902319638,974.0,189,192,381,1
58.42253521126761,0.0013813042253521127,0.003178907783838018,2e-06,866.1380281690141,333.5697533192034,978.0,180,175,355,1
59.029154518950435,0.0014582390670553934,0.0034300157529502454,2e-06,852.4256559766764,331.76933020195406,984.0,155,188,343,1
58.51558073654391,0.001382342776203966,0.003705463525140676,2e-06,880.2804532577903,331.9876915979284,990.0,176,177,353,1
59.06182795698925,0.0013453306451612903,0.0033487304583725364,2e-06,863.6370967741935,321.79207601098904,974.0,167,205,372,1
58.9938080495356,0.001523517027863777,0.003825105203220291,1e-06,837.0959752321982,333.9105397020639,947.0,147,176,323,1
58.53125,0.001375693181818182,0.0033894536713893423,2e-06,860.53125,328.68865608488665,977.0,175,177,352,1
58.532544378698226,0.2794953639053255,5.111608185169037,2e-06,855.4704142011834,337.78500090622236,976.5,168,169,337,1
58.01912568306011,0.0013647513661202185,0.003126585284419978,3e-06,878.139344262295,330.35339273514904,991.5,199,167,366,1
58.31767955801105,0.0013762209944751381,0.003326547372151822,2e-06,849.5359116022099,317.6774790589415,956.0,187,175,362,1
59.27863777089783,0.01704936842105263,0.2791233102382153,2e-06,808.4798761609907,329.3044270119581,865.0,156,166,322,1
57.66158536585366,0.0015251920731707317,0.0038272637101900322,2e-06,846.6006097560976,331.57519836513836,950.0,189,139,328,1
58.91540785498489,0.0014707824773413898,0.0035252571736568822,2e-06,846.3202416918429,331.85637663037977,962.0,153,178,331,1
58.58160237388724,0.0014499910979228487,0.003743827324892401,2e-06,850.4985163204748,332.1408024416778,954.0,166,171,337,1
58.68617021276596,0.02801596276595745,0.5174618386102934,2e-06,875.2925531914893,335.00082315978045,1001.5,199,176,375,1
58.60060975609756,0.0015130030487804879,0.003367320836767367,2e-06,834.579268292683,323.264578296346,936.5,161,167,328,1
58.32631578947368,0.001284742105263158,0.003224129498079451,2e-06,868.3973684210526,312.9087595668056,980.5,196,184,380,1
59.10422535211268,0.00143327323943662,0.0037207727595157127,1e-06,859.9633802816901,336.1378791455241,973.0,158,197,355,1
58.785714285714285,0.0015822077922077922,0.003735961022010894,2e-06,811.5032467532468,338.79492801214315,910.5,146,162,308,1
58.47330097087379,0.001168271844660194,0.003077540041089554,1e-06,900.6723300970874,308.29399800869083,1006.0,207,205,412,1
58.446107784431135,0.016532197604790418,0.27449332835442464,2e-06,850.4161676646706,340.22635616823595,983.0,186,147,333,1
58.34862385321101,0.00148131498470948,0.0033513555954062316,2e-06,807.2629969418961,323.41981768778385,911.0,168,159,327,1
58.390934844192635,0.001406172804532578,0.003310371302496846,2e-06,862.9830028328612,319.18277170882845,965.0,180,173,353,1
59.778067885117494,0.0012844569190600522,0.0033783936287196804,1e-06,875.9895561357703,311.39049724655524,980.0,147,236,383,1
59.28808864265928,0.015262761772853186,0.2640535632930872,1e-06,853.4155124653739,329.6231083168666,972.0,172,188,360,1
58.10610079575597,0.0013027798408488064,0.0032761502441349833,2e-06,876.5596816976127,322.0598633859143,985.0,202,175,377,1
58.483582089552236,0.0014731522388059701,0.00393145086093716,2e-06,844.2597014925373,328.19321389482934,947.0,168,167,335,1
58.02949852507375,0.0014292300884955753,0.003457424447592164,2e-06,846.457227138643,325.60145588788765,966.0,184,155,339,1
58.310344827586206,0.0015205172413793103,0.0034192178137748305,2e-06,819.7241379310345,316.5372081824753,896.0,165,154,319,1
58.46232876712329,0.001688958904109589,0.003599032401230843,2e-06,791.0068493150685,331.27670344963644,889.0,147,145,292,1
59.04132231404959,0.015215834710743803,0.26331150444271173,2e-06,857.1129476584022,317.24194006081933,957.0,181,181,362,1
58.12921348314607,0.001384308988764045,0.0035875539165644613,2e-06,862.9073033707865,322.91000770070764,974.0,190,166,356,1
